"id;""pers"";""duty"";""date"";""place"";""type"";""acRegistration"""
"935;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"936;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"937;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"938;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"939;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"940;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"941;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"942;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"943;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"944;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"945;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"946;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"947;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"948;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"949;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"950;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"951;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"952;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"953;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"954;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"955;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"956;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"957;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"958;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"959;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"960;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"961;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"962;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"963;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"964;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"965;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"966;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"967;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"968;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"969;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"970;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"971;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"972;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"973;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"974;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"975;""TG39692"";""Test Pilot"";""2021-07-08"";""VTBD"";""Flight Test"";""HS-TKM"""
"976;""TG39692"";""Test Pilot"";""2021-07-04"";""VTBS"";""Flight Test"";""HS-TQD"""
"977;""TG39692"";""Pilot Flying"";""2021-06-15"";""VTBS"";""Ferry Flight"";""HS-TQE"""
"978;""TG39692"";""Test Engineer"";""2021-06-24"";""VTBD"";""Ground Test"";""HS-TQD"""
"979;""TG39692"";""Test Engineer"";""2021-06-12"";""VTBS"";""Ground Test"";""HS-TQE"""
"980;""TG39692"";""Test Engineer"";""2021-06-09"";""VTBD"";""Ground Test"";""HS-TQC"""
"981;""TG39692"";""Test Engineer"";""2021-05-03"";""BKK"";""Ground Test"";""HS-TQC"""
"982;""TG39692"";""Test Engineer"";""2021-03-03"";""VTBS"";""Ground Test"";""HS-TKP"""
"983;""TG39692"";""Test Engineer"";""2020-12-08"";""VTBS"";""Ground Test"";""HS-TJS"""
"984;""TG39692"";""Test Engineer"";""2021-07-15"";""VTBS"";""Ground Test"";""HS-TQF"""
"985;""TG39692"";""Test Pilot"";""2021-07-08"";""VTBD"";""Flight Test"";""HS-TKM"""
"986;""TG39692"";""Test Pilot"";""2021-07-04"";""VTBS"";""Flight Test"";""HS-TQD"""
"987;""TG39692"";""Pilot Flying"";""2021-06-15"";""VTBS"";""Ferry Flight"";""HS-TQE"""
"988;""TG39692"";""Test Engineer"";""2021-06-24"";""VTBD"";""Ground Test"";""HS-TQD"""
"989;""TG39692"";""Test Engineer"";""2021-06-12"";""VTBS"";""Ground Test"";""HS-TQE"""
"990;""TG39692"";""Test Engineer"";""2021-06-09"";""VTBD"";""Ground Test"";""HS-TQC"""
"991;""TG39692"";""Test Engineer"";""2021-05-03"";""BKK"";""Ground Test"";""HS-TQC"""
"992;""TG39692"";""Test Engineer"";""2021-03-03"";""VTBS"";""Ground Test"";""HS-TKP"""
"993;""TG39692"";""Test Engineer"";""2020-12-08"";""VTBS"";""Ground Test"";""HS-TJS"""
"994;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"995;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"996;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"997;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"998;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"999;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1000;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1001;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1002;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"1003;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"1004;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1005;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1006;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1007;""TG43499"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"1008;""TG43499"";""Test Engineer"";""2021-06-29"";""BKK"";""Ground Test"";""HS-TKV"""
"1009;""TG43499"";""Test Engineer"";""2021-06-28"";""BKK"";""Flight Test"";""HS-TKR"""
"1010;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"1011;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"1012;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"1013;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"1014;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1015;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"1016;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"1017;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"1018;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"1019;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"1020;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"1021;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"1022;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"1023;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1024;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1025;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1026;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1027;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1028;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1029;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1030;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1031;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1032;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1033;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"1034;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"1035;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"1036;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"1037;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"1038;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"1039;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"1040;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"1041;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"1042;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"1043;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"1044;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"1045;""TG39833"";""Test Engineer"";""2021-08-13"";""BKK"";""Ground Test"";""HS-THL"""
"1046;""TG39833"";""Test Engineer"";""2021-06-24"";""VTBS"";""Ground Test"";""HS-THM"""
"1047;""TG39833"";""Test Engineer"";""2021-03-07"";""BKK"";""Ground Test"";""HS-THB"""
"1048;""TG39833"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1049;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1050;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"1051;""TG39692"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"1052;""TG39692"";""Test Engineer"";""2021-07-15"";""VTBS"";""Ground Test"";""HS-TQF"""
"1053;""TG39692"";""Test Pilot"";""2021-07-08"";""VTBD"";""Flight Test"";""HS-TKM"""
"1054;""TG39692"";""Test Pilot"";""2021-07-04"";""VTBS"";""Flight Test"";""HS-TQD"""
"1055;""TG39692"";""Pilot Flying"";""2021-06-15"";""VTBS"";""Ferry Flight"";""HS-TQE"""
"1056;""TG39692"";""Test Engineer"";""2021-06-24"";""VTBD"";""Ground Test"";""HS-TQD"""
"1057;""TG39692"";""Test Engineer"";""2021-06-12"";""VTBS"";""Ground Test"";""HS-TQE"""
"1058;""TG39692"";""Test Engineer"";""2021-06-09"";""VTBD"";""Ground Test"";""HS-TQC"""
"1059;""TG39692"";""Test Engineer"";""2021-05-03"";""BKK"";""Ground Test"";""HS-TQC"""
"1060;""TG39692"";""Test Engineer"";""2021-03-03"";""VTBS"";""Ground Test"";""HS-TKP"""
"1061;""TG39692"";""Test Engineer"";""2020-12-08"";""VTBS"";""Ground Test"";""HS-TJS"""
"1062;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"1063;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"1064;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1065;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1066;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1067;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1068;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1069;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1070;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1071;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1072;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1073;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"1074;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"1075;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1076;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1077;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1078;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1079;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1080;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1081;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1082;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1083;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1084;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1085;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"1086;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"1087;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1088;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1089;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1090;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1091;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1092;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1093;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1094;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1095;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"1096;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"1097;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"1098;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"1099;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"1100;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"1101;""TG43499"";""Pilot Not Flying"";""2021-09-02"";""VTBS"";""Flight Test"";""HS-TJW"""
"1102;""TG43499"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1103;""TG43499"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"1104;""TG43499"";""Test Engineer"";""2021-06-29"";""BKK"";""Ground Test"";""HS-TKV"""
"1105;""TG43499"";""Test Engineer"";""2021-06-28"";""BKK"";""Flight Test"";""HS-TKR"""
"1106;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"1107;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"1108;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"1109;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1110;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"1111;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1112;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"1113;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"1114;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1115;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1116;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1117;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1118;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1119;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1120;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"1121;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1122;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1123;""TG42780"";""Test Engineer"";""2021-06-24"";""BKK"";""Ground Test"";""HS-THM"""
"1124;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1125;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1126;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1127;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1128;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1129;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1130;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"1131;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"1132;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"1133;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1134;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1135;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1136;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1137;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1138;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"1139;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"1140;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"1141;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1142;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1143;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1144;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1145;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1146;""TG39151"";""Test Engineer"";""2021-08-05"";""BKK"";""Ground Test"";""HS-TQA"""
"1147;""TG39151"";""Test Engineer"";""2021-08-20"";""DMK-BKK"";""Flight Test"";""HS-TKN"""
"1148;""TG39151"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"1149;""TG39151"";""Test Pilot"";""2021-06-21"";""BKK-BKK"";""Flight Test"";""HS-TQC"""
"1150;""TG39151"";""Pilot Flying"";""2021-06-17"";""DMK-BKK"";""Ferry Flight"";""HS-TQC"""
"1151;""TG39151"";""Test Pilot"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"1152;""TG39151"";""Test Engineer"";""2021-05-03"";""BKK"";""Ground Test"";""HS-TQC"""
"1153;""TG39151"";""Pilot Not Flying"";""2021-05-14"";""BKK-DMK"";""Ferry Flight"";""HS-TQC"""
"1154;""TG39151"";""Pilot Flying"";""2021-03-01"";""BKK-DMK"";""Ferry Flight"";""HS-TKK"""
"1155;""TG39151"";""Test Engineer"";""2020-12-08"";""BKK"";""Ground Test"";""HS-TJS"""
"1156;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1157;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"1158;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"1159;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"1160;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"1161;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"1162;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"1163;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1164;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1165;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1166;""TG41941"";""Test Engineer"";""2021-09-21"";""VTBS"";""Ground Test"";""HS-TKY"""
"1167;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"1168;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"1169;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1170;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1171;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1172;""TG41941"";""Test Engineer"";""2021-09-21"";""VTBS "";""Flight Test"";""HS-TKY"""
"1173;""TG41941"";""Test Engineer"";""2021-09-21"";""VTBS"";""Ground Test"";""HS-TKY"""
"1174;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"1175;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"1176;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1177;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"1178;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1179;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1180;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1181;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1182;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1183;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1184;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1185;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1186;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1187;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
